"メーカーコード","メーカー名","車種コード","車種名","グレードID","グレード名","駆動方式","車両本体価格(税抜き)","認定型式","ミッション区分","積載量(kg)","乗車定員","燃料区分","排気量(cc)","車検サイクル[初回](年)","車検サイクル[2回目以降](年)","代表車種グレード(1=代表車種)","＊調達価格＊","＊登録法定費用＊","＊登録代行費用＊","＊資金管理料金＊","＊メンテナンス区分＊","＊区分状態(0=未確定、1=確定)＊"
"123","ＢＭＷ","3","７シリーズ","5412","アクティブハイブリッド７","ＦＲ","10472222","DAA-YA30","AT","-","5","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","3","７シリーズ","5413","アクティブハイブリッド７　Ｌ","ＦＲ","11425926","DAA-YE30","AT","-","5","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","3","７シリーズ","63763","アクティブハイブリッド７　エグゼクティブ","ＦＲ","11425926","DAA-YA30","AT","-","5","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","0"
"123","ＢＭＷ","3","７シリーズ","63764","アクティブハイブリッド７　Ｌ　エグゼクティブ","ＦＲ","12759259","DAA-YE30","AT","-","5","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","0"
"123","ＢＭＷ","3","７シリーズ","63805","アクティブハイブリッド７　インディビジュアルエディション","ＦＲ","12129630","DAA-YA30","AT","-","5","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","0"
"123","ＢＭＷ","6","Ｘ５","9195","ｘＤｒｉｖｅ３５ｄ　ＳＥ","４ＷＤ","7796296","LDA-KS30S","AT","-","5","軽油","2992","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","6","Ｘ５","9196","ｘＤｒｉｖｅ３５ｄ","４ＷＤ","8009259","LDA-KS30S","AT","-","5","軽油","2992","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","6","Ｘ５","9197","ｘＤｒｉｖｅ３５ｄ　ｘライン","４ＷＤ","8425926","LDA-KS30S","AT","-","5","軽油","2992","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","6","Ｘ５","9198","ｘＤｒｉｖｅ３５ｄ　Ｍスポーツ","４ＷＤ","8574074","LDA-KS30","AT","-","5","軽油","2992","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","6","Ｘ５","9199","ｘＤｒｉｖｅ３５ｉ","４ＷＤ","7805556","DBA-KR30S","AT","-","5","無鉛プレミアムガソリン","2979","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","6","Ｘ５","9200","ｘＤｒｉｖｅ３５ｉ　ｘライン","４ＷＤ","8148148","DBA-KR30S","AT","-","5","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","6","Ｘ５","9201","ｘＤｒｉｖｅ３５ｉ　Ｍスポーツ","４ＷＤ","8370370","DBA-KR30","AT","-","5","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","6","Ｘ５","9202","ｘＤｒｉｖｅ５０ｉ","４ＷＤ","10407407","CBA-KR44S","AT","-","5","無鉛プレミアムガソリン","4394","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","6","Ｘ５","9203","ｘＤｒｉｖｅ５０ｉ　ｘライン","４ＷＤ","11287037","CBA-KR44","AT","-","5","無鉛プレミアムガソリン","4394","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","6","Ｘ５","9204","ｘＤｒｉｖｅ５０ｉ　Ｍスポーツ","４ＷＤ","11509259","CBA-KR44","AT","-","5","無鉛プレミアムガソリン","4394","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","9","Ｍ３　セダン","63563","Ｍ　ＤＣＴ","ＦＲ","10222222","CBA-3C30","AT","-","5","無鉛プレミアムガソリン","2979","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","10","６シリーズ","7289","６４０ｉ　グランクーペ","ＦＲ","9481481","DBA-6A30","AT","-","5","無鉛プレミアムガソリン","2979","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","10","６シリーズ","7290","６５０ｉ　グランクーペ","ＦＲ","12287037","CBA-6B44","AT","-","5","無鉛プレミアムガソリン","4394","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","10","６シリーズ","7546","６４０ｉ","ＦＲ","9000000","DBA-LW30C","AT","-","4","無鉛プレミアムガソリン","2979","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","10","６シリーズ","7547","６５０ｉ","ＦＲ","12074074","CBA-YM44C","AT","-","4","無鉛プレミアムガソリン","4394","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","10","６シリーズ","7548","６４０ｉ　カブリオレ","ＦＲ","9907407","DBA-LW30","AT","-","4","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","10","６シリーズ","7549","６５０ｉ　カブリオレ","ＦＲ","12981481","CBA-YP44","AT","-","4","無鉛プレミアムガソリン","4394","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","12","Ｍ５","2478","ベースグレード","ＦＲ","14379630","ABA-FV44M","AT","-","5","無鉛プレミアムガソリン","4394","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","13","Ｍ６","7292","カブリオレ","ＦＲ","16916667","ABA-LZ44M","AT","-","4","無鉛プレミアムガソリン","4394","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","13","Ｍ６","7307","ベースグレード","ＦＲ","16296296","ABA-LZ44M","AT","-","4","無鉛プレミアムガソリン","4394","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","13","Ｍ６","8424","グランクーペ　ベースグレード","ＦＲ","16629630","ABA-6C44M","AT","-","5","無鉛プレミアムガソリン","4394","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","15","Ｚ４","4423","ｓＤｒｉｖｅ３５ｉ","ＦＲ","6657407","ABA-LM30","AT","-","2","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","15","Ｚ４","5586","ｓＤｒｉｖｅ３５ｉｓ","ＦＲ","7796296","ABA-LM35","AT","-","2","無鉛プレミアムガソリン","2979","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","15","Ｚ４","6985","ｓＤｒｉｖｅ２０ｉ","ＦＲ","4750000","DBA-LL20","AT","-","2","無鉛プレミアムガソリン","1997","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","15","Ｚ４","8291","ｓＤｒｉｖｅ２０ｉ　ハイライン","ＦＲ","5138889","DBA-LL20","AT","-","2","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","15","Ｚ４","8292","ｓＤｒｉｖｅ２０ｉ　Ｍスポーツ","ＦＲ","5472222","DBA-LL20","AT","-","2","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","15","Ｚ４","8293","ｓＤｒｉｖｅ３５ｉ　Ｍスポーツ","ＦＲ","7046296","ABA-LM30","AT","-","2","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","15","Ｚ４","63521","ｓＤｒｉｖｅ２０ｉ　ＧＴ　スピリット","ＦＲ","5638889","DBA-LL20","AT","-","2","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","16","１シリーズ","2486","１２０ｉ","ＦＲ","3500000","DBA-1A16","AT","-","5","無鉛プレミアムガソリン","1598","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","16","１シリーズ","2489","１１６ｉ","ＦＲ","2935185","DBA-1A16","AT","-","5","無鉛プレミアムガソリン","1598","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","16","１シリーズ","6788","１１６ｉ　スポーツ","ＦＲ","3120370","DBA-1A16","AT","-","5","無鉛プレミアムガソリン","1598","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","16","１シリーズ","6789","１１６ｉ　スタイル","ＦＲ","3120370","DBA-1A16","AT","-","5","無鉛プレミアムガソリン","1598","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","16","１シリーズ","6790","１２０ｉ　スポーツ","ＦＲ","3787037","DBA-1A16","AT","-","5","無鉛プレミアムガソリン","1598","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","16","１シリーズ","6791","１２０ｉ　スタイル","ＦＲ","3787037","DBA-1A16","AT","-","5","無鉛プレミアムガソリン","1598","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","16","１シリーズ","7287","１１６ｉ　Ｍスポーツ","ＦＲ","3314815","DBA-1A16","AT","-","5","無鉛プレミアムガソリン","1598","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","16","１シリーズ","7288","１２０ｉ　Ｍスポーツ","ＦＲ","3879630","DBA-1A16","AT","-","5","無鉛プレミアムガソリン","1598","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","16","１シリーズ","7679","Ｍ１３５ｉ","ＦＲ","5240741","DBA-1B30","AT","-","5","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","16","１シリーズ","64019","１１６ｉ　ヤングライン","ＦＲ","2768519","DBA-1A16","AT","-","5","無鉛プレミアムガソリン","1598","3","2","0","0","0","0","0","XX","0"
"123","ＢＭＷ","17","Ｘ３","7319","ｘＤｒｉｖｅ２８ｉ","４ＷＤ","5916667","DBA-WX20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","7320","ｘＤｒｉｖｅ３５ｉ","４ＷＤ","6777778","DBA-WX35","AT","-","5","無鉛プレミアムガソリン","2979","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","7328","ｘＤｒｉｖｅ２０ｉ","４ＷＤ","5361111","DBA-WX20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","7657","ｘＤｒｉｖｅ２０ｄ","４ＷＤ","5574074","LDA-WY20","AT","-","5","軽油","1995","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","63459","ｘＤｒｉｖｅ２０ｉ　ｘライン","４ＷＤ","5574074","DBA-WX20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","63460","ｘＤｒｉｖｅ２０ｉ　Ｍスポーツ","４ＷＤ","5768519","DBA-WX20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","63461","ｘＤｒｉｖｅ２０ｄ　Ｘライン","４ＷＤ","5787037","LDA-WY20","AT","-","5","軽油","1995","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","63462","ｘＤｒｉｖｅ２０ｄ　Ｍスポーツ","４ＷＤ","5981481","LDA-WY20","AT","-","5","軽油","1995","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","63463","ｘＤｒｉｖｅ２８ｉ　ｘライン","４ＷＤ","6129630","DBA-WX20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","63464","ｘＤｒｉｖｅ２８ｉ　Ｍスポーツ","４ＷＤ","6324074","DBA-WX20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","63465","ｘＤｒｉｖｅ３５ｉ　ｘライン","４ＷＤ","6962963","DBA-WX35","AT","-","5","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","17","Ｘ３","63466","ｘＤｒｉｖｅ３５ｉ　Ｍスポーツ","４ＷＤ","7148148","DBA-WX35","AT","-","5","無鉛プレミアムガソリン","2979","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","18","Ｘ６","64543","ｘＤｒｉｖｅ３５ｉ","４ＷＤ","8314815","DBA-KU30S","AT","-","5","無鉛プレミアムガソリン","2979","3","2","1","0","0","0","0","XX","0"
"123","ＢＭＷ","18","Ｘ６","64544","ｘＤｒｉｖｅ３５ｉ　Ｍスポーツ","４ＷＤ","9027778","DBA-KU30","AT","-","5","無鉛プレミアムガソリン","2979","3","2","1","0","0","0","0","XX","0"
"123","ＢＭＷ","18","Ｘ６","64545","ｘＤｒｉｖｅ５０ｉ","４ＷＤ","10972222","CBA-KU44S","AT","-","5","無鉛プレミアムガソリン","4394","3","2","0","0","0","0","0","XX","0"
"123","ＢＭＷ","18","Ｘ６","64546","ｘＤｒｉｖｅ５０ｉ　Ｍスポーツ","４ＷＤ","11898148","CBA-KU44","AT","-","5","無鉛プレミアムガソリン","4394","3","2","0","0","0","0","0","XX","0"
"123","ＢＭＷ","19","Ｘ５　Ｍ","63965","ベースグレード","４ＷＤ","14453704","ﾌﾒｲ","AT","-","5","無鉛プレミアムガソリン","4395","3","2","1","0","0","0","0","XX","0"
"123","ＢＭＷ","20","Ｘ６　Ｍ","63964","ベースグレード","４ＷＤ","14703704","ﾌﾒｲ","AT","-","5","無鉛プレミアムガソリン","4395","3","2","1","0","0","0","0","XX","0"
"123","ＢＭＷ","22","Ｘ１","7920","ｓＤｒｉｖｅ１８ｉ","ＦＲ","3490741","CBA-VL18","AT","-","5","無鉛プレミアムガソリン","1995","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7921","ｓＤｒｉｖｅ１８ｉ　ｘライン","ＦＲ","3731481","CBA-VL18","AT","-","5","無鉛プレミアムガソリン","1995","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7922","ｓＤｒｉｖｅ１８ｉ　スポーツ","ＦＲ","3685185","CBA-VL18","AT","-","5","無鉛プレミアムガソリン","1995","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7923","ｓＤｒｉｖｅ１８ｉ　Ｍスポーツ","ＦＲ","3916667","CBA-VL18","AT","-","5","無鉛プレミアムガソリン","1995","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7924","ｓＤｒｉｖｅ２０ｉ","ＦＲ","3851852","DBA-VL20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7925","ｓＤｒｉｖｅ２０ｉ　ｘライン","ＦＲ","4092593","DBA-VL20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7926","ｓＤｒｉｖｅ２０ｉ　スポーツ","ＦＲ","4046296","DBA-VL20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7927","ｓＤｒｉｖｅ２０ｉ　Ｍスポーツ","ＦＲ","4277778","DBA-VL20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7928","ｘＤｒｉｖｅ２０ｉ","４ＷＤ","4092593","DBA-VM20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","1","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7929","ｘＤｒｉｖｅ２０ｉ　ｘライン","４ＷＤ","4333333","DBA-VM20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7930","ｘＤｒｉｖｅ２０ｉ　スポーツ","４ＷＤ","4287037","DBA-VM20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7931","ｘＤｒｉｖｅ２０ｉ　Ｍスポーツ","４ＷＤ","4518519","DBA-VM20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7932","ｘＤｒｉｖｅ２８ｉ","４ＷＤ","4750000","DBA-VM20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7933","ｘＤｒｉｖｅ２８ｉ　ｘライン","４ＷＤ","4990741","DBA-VM20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7934","ｘＤｒｉｖｅ２８ｉ　スポーツ","４ＷＤ","4944444","DBA-VM20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
"123","ＢＭＷ","22","Ｘ１","7935","ｘＤｒｉｖｅ２８ｉ　Ｍスポーツ","４ＷＤ","5175926","DBA-VM20","AT","-","5","無鉛プレミアムガソリン","1997","3","2","0","0","0","0","0","XX","1"
